Order_ID,Order_date,Customer_ID,Cuisine,Restaurant_ID,Rating,,,
14325,3/26/2022,C000429,Mediterranean,RT08,4.6,,,
14326,3/26/2022,C000807,Seafood,RT15,3.5,,,
14327,3/26/2022,C000012,Thai,RT04,3.4,,,
14328,3/26/2022,C000039,Thai,RT04,3.5,,,
14329,3/26/2022,C000171,Italian,RT06,2.2,,,
14330,3/26/2022,C000853,Seafood,RT15,1.2,,,
14331,3/26/2022,C000348,American (BBQ),RT09,4.9,,,
14332,3/26/2022,C000047,Mexican,RT07,3.2,,,
14333,3/26/2022,C000674,Mediterranean,RT03,3.6,,,
14334,3/26/2022,C000399,Indian,RT11,4,,,
14335,3/27/2022,C000150,Mediterranean,RT03,3.1,,,
14336,3/27/2022,C000733,American (BBQ),RT05,3.9,,,
14337,3/27/2022,C000708,Chinese,RT13,3,,,
14338,3/27/2022,C001016,Thai,RT04,2,,,
14339,3/27/2022,C000885,Mediterranean,RT08,2.2,,,
14340,3/27/2022,C000930,Mediterranean,RT08,5,,,
14341,3/27/2022,C001095,American (BBQ),RT09,4.6,,,
14342,3/27/2022,C000890,Seafood,RT15,4.5,,,
14343,3/27/2022,C000091,American (BBQ),RT09,3.1,,,
14344,3/27/2022,C000544,Thai,RT04,4.5,,,
14345,3/27/2022,C000722,Seafood,RT15,2.1,,,
14346,3/27/2022,C000746,Chinese,RT02,1.2,,,
14347,3/27/2022,C000888,Seafood,RT15,3.1,,,
14348,3/27/2022,C000169,American (BBQ),RT05,1.6,,,
14349,3/27/2022,C000837,Mexican,RT07,3.8,,,
14350,3/27/2022,C000376,Mexican,RT07,1.3,,,
14351,3/27/2022,C000709,Indian,RT01,5,,,
14352,3/28/2022,C000842,Indian,RT11,3.3,,,
14353,3/28/2022,C000367,Italian,RT10,2.4,,,
14354,3/28/2022,C001066,Seafood,RT15,1,,,
14355,3/28/2022,C000267,Chinese,RT13,4.3,,,
14356,3/28/2022,C001102,American (BBQ),RT09,2.3,,,
14357,3/28/2022,C000431,Mediterranean,RT03,1.2,,,
14358,3/28/2022,C000438,Mediterranean,RT08,3.1,,,
14359,3/28/2022,C001044,American (BBQ),RT05,4.6,,,
14360,3/28/2022,C000084,American (BBQ),RT05,3.4,,,
14361,3/28/2022,C000121,Mediterranean,RT03,3.6,,,
14362,3/28/2022,C000974,Indian,RT11,1.8,,,
14363,3/28/2022,C000583,Mediterranean,RT08,4.3,,,
14364,3/28/2022,C000134,Thai,RT04,4.6,,,
14365,3/28/2022,C000460,Indian,RT12,1.3,,,
14366,3/28/2022,C000462,American (BBQ),RT09,1,,,
14367,3/28/2022,C000918,Italian,RT10,4,,,
14368,3/28/2022,C001169,Indian,RT11,3.1,,,
14369,3/28/2022,C000326,Thai,RT04,3.3,,,
14370,3/29/2022,C000919,Italian,RT10,3.2,,,
14371,3/29/2022,C000446,Thai,RT04,3.4,,,
14372,3/29/2022,C000976,Indian,RT12,1.1,,,
14373,3/29/2022,C000826,Mediterranean,RT03,3,,,
14374,3/29/2022,C000378,Italian,RT06,4.8,,,
14375,3/29/2022,C001162,Thai,RT04,2,,,
14376,3/29/2022,C000684,Seafood,RT15,3.1,,,
14377,3/29/2022,C000019,Italian,RT10,5,,,
14378,3/29/2022,C001122,Indian,RT01,2.8,,,
14379,3/29/2022,C000973,Mexican,RT07,3.9,,,
14380,3/29/2022,C000650,Thai,RT04,3.9,,,
14381,3/29/2022,C000242,Thai,RT04,4.8,,,
14382,3/29/2022,C000582,Seafood,RT15,1.3,,,
14383,3/29/2022,C000949,Seafood,RT15,1.2,,,
14384,3/29/2022,C000705,Seafood,RT15,2.5,,,
14385,3/29/2022,C000803,Italian,RT06,4.1,,,
14386,3/29/2022,C000652,Mediterranean,RT08,1.9,,,
14387,3/30/2022,C000902,Mediterranean,RT03,2.6,,,
14388,3/30/2022,C000398,Mexican,RT07,5,,,
14389,3/30/2022,C000243,Thai,RT04,1.2,,,
14390,3/30/2022,C000991,Indian,RT14,4.9,,,
14391,3/30/2022,C000972,Mediterranean,RT03,2.8,,,
14392,3/30/2022,C000045,Chinese,RT02,2.6,,,
14393,3/30/2022,C000532,Chinese,RT02,4,,,
14394,3/30/2022,C000140,American (BBQ),RT05,3.2,,,
14395,3/30/2022,C000205,Indian,RT14,4.1,,,
14396,3/30/2022,C000056,Mexican,RT07,1.5,,,
14397,3/30/2022,C000646,Thai,RT04,3.8,,,
14398,3/30/2022,C000762,American (BBQ),RT05,1.6,,,
14399,3/30/2022,C000884,American (BBQ),RT09,1,,,
14400,3/30/2022,C000710,Seafood,RT15,2.4,,,
14401,3/30/2022,C000633,Italian,RT10,4.8,,,
14402,3/30/2022,C000580,Thai,RT04,2,,,
14403,3/30/2022,C000631,Mediterranean,RT03,3.2,,,
14404,3/30/2022,C000417,Chinese,RT02,3.8,,,
14405,3/31/2022,C001176,Thai,RT04,3.1,,,
14406,3/31/2022,C000791,Italian,RT10,3.4,,,
14407,3/31/2022,C000747,Chinese,RT02,4.9,,,
14408,3/31/2022,C000451,Mexican,RT07,3.1,,,
14409,3/31/2022,C000337,Indian,RT14,3.1,,,
14410,3/31/2022,C000109,American (BBQ),RT05,3.5,,,
14411,3/31/2022,C000074,Seafood,RT15,1.8,,,
14412,3/31/2022,C000882,Thai,RT04,4.7,,,
14413,3/31/2022,C001026,Italian,RT06,3.8,,,
14414,3/31/2022,C000202,Italian,RT10,5,,,
14415,3/31/2022,C000684,American (BBQ),RT09,2.8,,,
14416,3/31/2022,C000118,Mexican,RT07,2.8,,,
14417,3/31/2022,C000012,Mediterranean,RT08,3.5,,,
14418,3/31/2022,C000693,Mexican,RT07,1.1,,,
14419,3/31/2022,C000702,Chinese,RT02,4.2,,,
14420,3/31/2022,C000531,Mexican,RT07,5,,,
14421,3/31/2022,C000910,Mediterranean,RT08,3.2,,,
14422,4/1/2022,C000103,Seafood,RT15,4.8,,,
14423,4/1/2022,C001116,Thai,RT04,1.9,,,
14424,4/1/2022,C000791,Mediterranean,RT03,3,,,
14425,4/1/2022,C000103,Chinese,RT02,2.7,,,
14426,4/1/2022,C001042,Mediterranean,RT03,1.8,,,
14427,4/1/2022,C000942,Mediterranean,RT03,2.7,,,
14428,4/1/2022,C000972,Seafood,RT15,2.7,,,
14429,4/1/2022,C000185,Seafood,RT15,3,,,
14430,4/1/2022,C000120,Seafood,RT15,1.8,,,
14431,4/1/2022,C001028,Mexican,RT07,2.7,,,
14432,4/1/2022,C000302,Indian,RT01,4.1,,,
14433,4/1/2022,C000824,Mexican,RT07,3.3,,,
14434,4/1/2022,C000314,American (BBQ),RT05,3.8,,,
14435,4/1/2022,C000694,Seafood,RT15,5,,,
14436,4/1/2022,C000658,Seafood,RT15,3.4,,,
14437,4/1/2022,C000724,Mexican,RT07,4.4,,,
14438,4/1/2022,C000178,American (BBQ),RT09,3,,,
14439,4/1/2022,C000673,American (BBQ),RT09,1.5,,,
14440,4/2/2022,C000547,Italian,RT06,2,,,
14441,4/2/2022,C000596,American (BBQ),RT05,2.9,,,
14442,4/2/2022,C000932,Italian,RT10,1.1,,,
14443,4/2/2022,C000289,Mexican,RT07,1.4,,,
14444,4/2/2022,C000261,American (BBQ),RT09,3.4,,,
14445,4/2/2022,C000948,Italian,RT06,4.6,,,
14446,4/2/2022,C000809,Thai,RT04,2.7,,,
14447,4/2/2022,C000837,American (BBQ),RT09,1.9,,,
14448,4/2/2022,C000009,Mexican,RT07,2.6,,,
14449,4/2/2022,C000413,Mediterranean,RT08,1.9,,,
14450,4/2/2022,C000229,Seafood,RT15,4.8,,,
14451,4/2/2022,C001099,Mediterranean,RT08,1.5,,,
14452,4/2/2022,C000140,Thai,RT04,4.1,,,
14453,4/2/2022,C000952,Indian,RT14,4.7,,,
14454,4/2/2022,C000112,Seafood,RT15,1.1,,,
14455,4/2/2022,C000276,American (BBQ),RT05,3.1,,,
14456,4/2/2022,C000438,Indian,RT01,1.5,,,
14457,4/2/2022,C000333,Indian,RT14,4.9,,,
14458,4/3/2022,C000448,Chinese,RT02,5,,,
14459,4/3/2022,C000801,Italian,RT06,2.8,,,
14460,4/3/2022,C000547,Italian,RT10,1.4,,,
14461,4/3/2022,C001097,Mediterranean,RT08,1.8,,,
14462,4/3/2022,C000999,American (BBQ),RT05,3.9,,,
14463,4/3/2022,C000771,Indian,RT14,2.5,,,
14464,4/3/2022,C001098,Chinese,RT02,2.2,,,
14465,4/3/2022,C000376,American (BBQ),RT09,2.5,,,
14466,4/3/2022,C000681,Thai,RT04,4.1,,,
14467,4/3/2022,C000866,Italian,RT10,4,,,
14468,4/3/2022,C000502,Indian,RT12,4.1,,,
14469,4/3/2022,C001154,Thai,RT04,2.2,,,
14470,4/3/2022,C001148,Mediterranean,RT08,2.7,,,
14471,4/3/2022,C000790,Thai,RT04,1,,,
14472,4/3/2022,C000810,American (BBQ),RT09,2.4,,,
14473,4/3/2022,C000204,Thai,RT04,1.4,,,
14474,4/3/2022,C000450,Chinese,RT13,1,,,
14475,4/4/2022,C000820,Thai,RT04,4.5,,,
14476,4/4/2022,C000257,Mexican,RT07,2.8,,,
14477,4/4/2022,C001036,Seafood,RT15,1.3,,,
14478,4/4/2022,C000776,American (BBQ),RT05,3,,,
14479,4/4/2022,C000430,Indian,RT14,2.7,,,
14480,4/4/2022,C001011,Indian,RT14,4.9,,,
14481,4/4/2022,C001171,Mexican,RT07,1.5,,,
14482,4/4/2022,C000644,Indian,RT14,2.1,,,
14483,4/4/2022,C000964,Seafood,RT15,1.6,,,
14484,4/4/2022,C001018,American (BBQ),RT09,3.4,,,
14485,4/4/2022,C000287,Seafood,RT15,1.7,,,
14486,4/4/2022,C000246,Indian,RT11,3.4,,,
14487,4/4/2022,C001133,Mexican,RT07,1.1,,,
14488,4/4/2022,C000392,Thai,RT04,4.7,,,
14489,4/4/2022,C000221,Mexican,RT07,1.8,,,
14490,4/4/2022,C000768,Seafood,RT15,4.8,,,
14491,4/4/2022,C000330,Mexican,RT07,3.8,,,
14492,4/4/2022,C000702,Seafood,RT15,3.5,,,
14493,4/5/2022,C000460,Thai,RT04,1.8,,,
14494,4/5/2022,C000749,Thai,RT04,2.7,,,
14495,4/5/2022,C000088,Mexican,RT07,1.9,,,
14496,4/5/2022,C000577,Chinese,RT13,1,,,
14497,4/5/2022,C000708,Mediterranean,RT03,3.2,,,
14498,4/5/2022,C000084,Mexican,RT07,1.8,,,
14499,4/5/2022,C001167,Mediterranean,RT03,4.5,,,
14500,4/5/2022,C000656,American (BBQ),RT05,1,,,
14501,4/5/2022,C000235,Mexican,RT07,2.3,,,
14502,4/5/2022,C000510,Indian,RT01,2.9,,,
14503,4/5/2022,C000276,Mediterranean,RT08,3.5,,,
14504,4/5/2022,C000624,Seafood,RT15,3.6,,,
14505,4/5/2022,C000926,Chinese,RT13,2.3,,,
14506,4/5/2022,C000331,Indian,RT12,2.4,,,
14507,4/5/2022,C000136,Chinese,RT02,3.9,,,
14508,4/5/2022,C000690,Indian,RT11,4.3,,,
14509,4/5/2022,C001036,Mexican,RT07,2.4,,,
14510,4/6/2022,C001123,Mexican,RT07,3.7,,,
14511,4/6/2022,C000937,Mexican,RT07,4.8,,,
14512,4/6/2022,C000873,Italian,RT10,1,,,
14513,4/6/2022,C000896,Chinese,RT02,3,,,
14514,4/6/2022,C000799,American (BBQ),RT05,3.4,,,
14515,4/6/2022,C000450,Seafood,RT15,2.7,,,
14516,4/6/2022,C000766,Italian,RT06,4.1,,,
14517,4/6/2022,C000592,Chinese,RT02,4.4,,,
14518,4/6/2022,C000702,Seafood,RT15,2.2,,,
14519,4/6/2022,C000642,Thai,RT04,4.4,,,
14520,4/6/2022,C000277,Mexican,RT07,2.2,,,
14521,4/6/2022,C000303,Indian,RT14,3.8,,,
14522,4/6/2022,C000154,Thai,RT04,1.3,,,
14523,4/6/2022,C000574,Indian,RT12,4.3,,,
14524,4/6/2022,C000790,Mexican,RT07,1.7,,,
14525,4/6/2022,C000740,American (BBQ),RT05,3.2,,,
14526,4/6/2022,C000347,Thai,RT04,1.7,,,
14527,4/6/2022,C000765,Italian,RT06,2,,,
14528,4/7/2022,C001081,Thai,RT04,3.5,,,
14529,4/7/2022,C000684,Thai,RT04,4.2,,,
14530,4/7/2022,C000842,American (BBQ),RT05,4.2,,,
14531,4/7/2022,C000704,Seafood,RT15,4.1,,,
14532,4/7/2022,C000212,Mexican,RT07,1.5,,,
14533,4/7/2022,C000424,American (BBQ),RT05,3.5,,,
14534,4/7/2022,C000220,Thai,RT04,4.1,,,
14535,4/7/2022,C000900,Indian,RT11,2.1,,,
14536,4/7/2022,C000406,American (BBQ),RT05,4.8,,,
14537,4/7/2022,C000145,Italian,RT10,4.4,,,
14538,4/7/2022,C000846,Mediterranean,RT08,2.8,,,
14539,4/7/2022,C000178,American (BBQ),RT09,1.7,,,
14540,4/7/2022,C000618,Seafood,RT15,1.3,,,
14541,4/7/2022,C000739,American (BBQ),RT09,1,,,
14542,4/7/2022,C000126,Mediterranean,RT03,2.9,,,
14543,4/7/2022,C000902,Mediterranean,RT08,2.2,,,
14544,4/7/2022,C000767,Thai,RT04,4.8,,,
14545,4/7/2022,C000523,Seafood,RT15,3.9,,,
14546,4/8/2022,C000373,Chinese,RT02,2.1,,,
14547,4/8/2022,C000778,Italian,RT10,4.1,,,
14548,4/8/2022,C001083,Chinese,RT02,2.1,,,
14549,4/8/2022,C001161,Seafood,RT15,4.1,,,
14550,4/8/2022,C000320,Chinese,RT02,1.4,,,
14551,4/8/2022,C000796,Italian,RT10,4.4,,,
14552,4/8/2022,C000317,American (BBQ),RT09,3.2,,,
14553,4/8/2022,C000165,Thai,RT04,1.6,,,
14554,4/8/2022,C000538,Seafood,RT15,3.8,,,
14555,4/8/2022,C000121,Chinese,RT13,3.1,,,
14556,4/8/2022,C001039,Mexican,RT07,2.7,,,
14557,4/8/2022,C001153,Mediterranean,RT03,2,,,
14558,4/8/2022,C000528,Thai,RT04,3.7,,,
14559,4/8/2022,C000795,Indian,RT14,3.7,,,
14560,4/8/2022,C000662,Seafood,RT15,4.3,,,
14561,4/8/2022,C000342,Mediterranean,RT08,3.4,,,
14562,4/8/2022,C001166,Indian,RT11,4.9,,,
14563,4/9/2022,C000875,Mediterranean,RT08,3.5,,,
14564,4/9/2022,C000735,American (BBQ),RT09,3.1,,,
14565,4/9/2022,C000021,Italian,RT10,2.5,,,
14566,4/9/2022,C000314,Mexican,RT07,3.1,,,
14567,4/9/2022,C000183,Indian,RT12,4.6,,,
14568,4/9/2022,C000531,Seafood,RT15,2.8,,,
14569,4/9/2022,C000654,Thai,RT04,1.5,,,
14570,4/9/2022,C001037,Thai,RT04,2.2,,,
14571,4/9/2022,C001057,Mediterranean,RT08,2.8,,,
14572,4/9/2022,C000839,Thai,RT04,1.1,,,
14573,4/9/2022,C000121,Seafood,RT15,1.2,,,
14574,4/9/2022,C000401,Italian,RT06,3.3,,,
14575,4/9/2022,C000553,Italian,RT06,3.8,,,
14576,4/9/2022,C000748,Seafood,RT15,1.9,,,
14577,4/9/2022,C000682,Italian,RT06,2.7,,,
14578,4/9/2022,C000285,Seafood,RT15,3,,,
14579,4/9/2022,C000783,Chinese,RT02,4.7,,,
14580,4/9/2022,C000078,Thai,RT04,3.1,,,
14581,4/10/2022,C000321,Indian,RT12,3.9,,,
14582,4/10/2022,C001144,American (BBQ),RT09,3.6,,,
14583,4/10/2022,C000002,Chinese,RT13,3.1,,,
14584,4/10/2022,C000316,Italian,RT06,2.1,,,
14585,4/10/2022,C000287,Chinese,RT02,2.4,,,
14586,4/10/2022,C001162,Mediterranean,RT08,2.8,,,
14587,4/10/2022,C000641,Indian,RT12,4.7,,,
14588,4/10/2022,C000668,Thai,RT04,1.6,,,
14589,4/10/2022,C000907,Mediterranean,RT08,3.4,,,
14590,4/10/2022,C000567,Italian,RT10,3.4,,,
14591,4/10/2022,C000337,Thai,RT04,4.8,,,
14592,4/10/2022,C000426,Mexican,RT07,2.2,,,
14593,4/10/2022,C000162,Indian,RT01,2.3,,,
14594,4/10/2022,C000327,Mediterranean,RT03,1.1,,,
14595,4/10/2022,C001042,Chinese,RT13,3.4,,,
14596,4/10/2022,C000329,American (BBQ),RT09,2.9,,,
14597,4/10/2022,C000528,Seafood,RT15,3.1,,,
14598,4/11/2022,C001167,Indian,RT12,2.8,,,
14599,4/11/2022,C000762,Indian,RT12,2.3,,,
14600,4/11/2022,C001101,American (BBQ),RT09,3.3,,,
14601,4/11/2022,C000739,Indian,RT01,5,,,
14602,4/11/2022,C000276,Seafood,RT15,3.4,,,
14603,4/11/2022,C000911,Thai,RT04,4.5,,,
14604,4/11/2022,C000968,Chinese,RT13,4.2,,,
14605,4/11/2022,C000743,Mexican,RT07,4.8,,,
14606,4/11/2022,C000130,Mediterranean,RT03,4.6,,,
14607,4/11/2022,C000080,Indian,RT01,1.8,,,
14608,4/11/2022,C000953,Mexican,RT07,4.6,,,
14609,4/11/2022,C001037,Chinese,RT02,2.4,,,
14610,4/11/2022,C000572,Mediterranean,RT08,2.6,,,
14611,4/11/2022,C001154,Chinese,RT02,3.9,,,
14612,4/11/2022,C000261,Mexican,RT07,3.5,,,
14613,4/11/2022,C000095,Italian,RT06,4.8,,,
14614,4/11/2022,C000956,Mexican,RT07,2.8,,,
14615,4/11/2022,C000990,Indian,RT11,5,,,
14616,4/12/2022,C001163,Seafood,RT15,1.6,,,
14617,4/12/2022,C000468,American (BBQ),RT05,2.9,,,
14618,4/12/2022,C000008,Thai,RT04,4.4,,,
14619,4/12/2022,C000069,Italian,RT06,1.8,,,
14620,4/12/2022,C000643,American (BBQ),RT05,1.3,,,
14621,4/12/2022,C000007,Mexican,RT07,4.7,,,
14622,4/12/2022,C000220,Seafood,RT15,2.7,,,
14623,4/12/2022,C001045,Chinese,RT13,3.7,,,
14624,4/12/2022,C001156,American (BBQ),RT09,2.3,,,
14625,4/12/2022,C000740,Chinese,RT13,3.3,,,
14626,4/12/2022,C000773,Indian,RT14,3,,,
14627,4/12/2022,C000923,Seafood,RT15,3.6,,,
14628,4/12/2022,C000679,Thai,RT04,3.2,,,
14629,4/12/2022,C000791,Italian,RT10,3.1,,,
14630,4/12/2022,C000570,Seafood,RT15,4.6,,,
14631,4/12/2022,C000305,Seafood,RT15,3.7,,,
14632,4/12/2022,C000712,Seafood,RT15,3.6,,,
14633,4/13/2022,C001080,Mediterranean,RT08,4.3,,,
14634,4/13/2022,C000760,American (BBQ),RT05,1,,,
14635,4/13/2022,C000890,Chinese,RT13,2.9,,,
14636,4/13/2022,C000704,Indian,RT14,1.6,,,
14637,4/13/2022,C000721,Chinese,RT13,1,,,
14638,4/13/2022,C000547,Thai,RT04,1.5,,,
14639,4/13/2022,C001122,Indian,RT01,1.5,,,
14640,4/13/2022,C000408,Italian,RT10,2.1,,,
14641,4/13/2022,C000750,Thai,RT04,3.8,,,
14642,4/13/2022,C001047,Seafood,RT15,1.3,,,
14643,4/13/2022,C000535,Italian,RT06,3.1,,,
14644,4/13/2022,C000793,Italian,RT06,5,,,
14645,4/13/2022,C000831,Seafood,RT15,5,,,
14646,4/13/2022,C000266,American (BBQ),RT09,4.5,,,
14647,4/13/2022,C000955,Mediterranean,RT03,4.3,,,
14648,4/13/2022,C000163,Indian,RT14,4.5,,,
14649,4/13/2022,C001007,Chinese,RT13,3.3,,,
14650,4/13/2022,C000548,Mexican,RT07,4.6,,,
14651,4/14/2022,C000204,American (BBQ),RT05,2.6,,,
14652,4/14/2022,C000267,Italian,RT06,1.8,,,
14653,4/14/2022,C000634,Thai,RT04,2.3,,,
14654,4/14/2022,C000294,American (BBQ),RT09,3.1,,,
14655,4/14/2022,C000561,Italian,RT10,4,,,
14656,4/14/2022,C000279,American (BBQ),RT05,4.1,,,
14657,4/14/2022,C000097,Seafood,RT15,3.3,,,
14658,4/14/2022,C000392,Mexican,RT07,2.9,,,
14659,4/14/2022,C001053,Italian,RT10,1.6,,,
14660,4/14/2022,C000996,Italian,RT06,3.5,,,
14661,4/14/2022,C000275,Seafood,RT15,4.6,,,
14662,4/14/2022,C001039,Indian,RT14,2.2,,,
14663,4/14/2022,C000012,Mediterranean,RT08,4.7,,,
14664,4/14/2022,C000381,Chinese,RT13,2.1,,,
14665,4/14/2022,C000061,Thai,RT04,1.8,,,
14666,4/14/2022,C001056,Chinese,RT13,3.9,,,
14667,4/14/2022,C000198,Chinese,RT02,3.5,,,
14668,4/14/2022,C000675,Mexican,RT07,2.4,,,
14669,4/15/2022,C000457,Chinese,RT13,2.1,,,
14670,4/15/2022,C000467,Mexican,RT07,4.2,,,
14671,4/15/2022,C000196,Chinese,RT02,2,,,
14672,4/15/2022,C000735,Indian,RT01,1.9,,,
14673,4/15/2022,C000903,Mexican,RT07,4,,,
14674,4/15/2022,C000280,Italian,RT06,1.9,,,
14675,4/15/2022,C000013,Mediterranean,RT03,1.6,,,
14676,4/15/2022,C000308,Indian,RT01,4.1,,,
14677,4/15/2022,C000449,Mediterranean,RT08,1,,,
14678,4/15/2022,C000876,Mexican,RT07,1.8,,,
14679,4/15/2022,C001027,Chinese,RT02,1.3,,,
14680,4/15/2022,C000399,American (BBQ),RT09,1.6,,,
14681,4/15/2022,C000961,Indian,RT01,2.9,,,
14682,4/15/2022,C000711,Italian,RT10,3.4,,,
14683,4/15/2022,C001033,Seafood,RT15,2.4,,,
14684,4/15/2022,C000537,Indian,RT11,4.8,,,
14685,4/15/2022,C000591,Indian,RT12,3.8,,,
14686,4/16/2022,C000851,Italian,RT06,4.5,,,
14687,4/16/2022,C000842,Italian,RT06,1.4,,,
14688,4/16/2022,C000635,Mexican,RT07,2.5,,,
14689,4/16/2022,C000260,Indian,RT12,3.4,,,
14690,4/16/2022,C000580,Thai,RT04,4.5,,,
14691,4/16/2022,C000756,Indian,RT12,2.7,,,
14692,4/16/2022,C000295,Mediterranean,RT03,1,,,
14693,4/16/2022,C000191,Mexican,RT07,1,,,
14694,4/16/2022,C000303,Mediterranean,RT08,4.3,,,
14695,4/16/2022,C000740,Thai,RT04,2.8,,,
14696,4/16/2022,C000145,Indian,RT12,4.2,,,
14697,4/16/2022,C000032,Italian,RT06,4.6,,,
14698,4/16/2022,C000191,Chinese,RT13,2.1,,,
14699,4/16/2022,C000118,Chinese,RT13,4.4,,,
14700,4/16/2022,C000259,Mexican,RT07,3.2,,,
14701,4/16/2022,C000792,Mediterranean,RT03,1.6,,,
14702,4/16/2022,C000850,Seafood,RT15,3.4,,,
14703,4/16/2022,C000023,Mediterranean,RT08,2.6,,,
14704,4/17/2022,C000752,Seafood,RT15,4.1,,,
14705,4/17/2022,C000686,American (BBQ),RT09,2.5,,,
14706,4/17/2022,C001162,Thai,RT04,1.2,,,
14707,4/17/2022,C000155,Seafood,RT15,1.4,,,
14708,4/17/2022,C001123,Seafood,RT15,3.2,,,
14709,4/17/2022,C000786,Thai,RT04,2.8,,,
14710,4/17/2022,C000806,Seafood,RT15,1.6,,,
14711,4/17/2022,C001009,Thai,RT04,2.1,,,
14712,4/17/2022,C000320,American (BBQ),RT05,2.9,,,
14713,4/17/2022,C000089,American (BBQ),RT05,2.7,,,
14714,4/17/2022,C001004,Indian,RT11,4.6,,,
14715,4/17/2022,C001023,Mexican,RT07,1,,,
14716,4/17/2022,C000460,Thai,RT04,2,,,
14717,4/17/2022,C000955,Chinese,RT13,3.5,,,
14718,4/17/2022,C000083,Mexican,RT07,3.2,,,
14719,4/17/2022,C000722,American (BBQ),RT05,1.9,,,
14720,4/17/2022,C001134,Mexican,RT07,1.6,,,
14721,4/18/2022,C000315,Mexican,RT07,1.3,,,
14722,4/18/2022,C000147,Indian,RT01,4.7,,,
14723,4/18/2022,C000255,Italian,RT10,2.5,,,
14724,4/18/2022,C000225,Thai,RT04,1.7,,,
14725,4/18/2022,C000909,Seafood,RT15,2.2,,,
14726,4/18/2022,C000176,Thai,RT04,2.5,,,
14727,4/18/2022,C000651,Seafood,RT15,2.4,,,
14728,4/18/2022,C001017,Mediterranean,RT08,2.6,,,
14729,4/18/2022,C000775,Seafood,RT15,2.5,,,
14730,4/18/2022,C000566,Italian,RT10,2.2,,,
14731,4/18/2022,C000995,Thai,RT04,1,,,
14732,4/18/2022,C000343,Mediterranean,RT03,1.3,,,
14733,4/18/2022,C000340,American (BBQ),RT05,3.4,,,
14734,4/18/2022,C001080,Chinese,RT02,2.4,,,
14735,4/18/2022,C001169,American (BBQ),RT09,1.9,,,
14736,4/18/2022,C000308,Seafood,RT15,1.3,,,
14737,4/18/2022,C000595,Chinese,RT13,3.8,,,
14738,4/18/2022,C000133,Thai,RT04,3.3,,,
14739,4/19/2022,C000034,Thai,RT04,2.4,,,
14740,4/19/2022,C000673,Mexican,RT07,2.1,,,
14741,4/19/2022,C000584,Seafood,RT15,2.9,,,
14742,4/19/2022,C000503,Thai,RT04,3.2,,,
14743,4/19/2022,C001068,Mexican,RT07,2,,,
14744,4/19/2022,C000994,Thai,RT04,2.4,,,
14745,4/19/2022,C001057,Indian,RT11,3.4,,,
14746,4/19/2022,C000796,Chinese,RT02,3.9,,,
14747,4/19/2022,C000078,Thai,RT04,4.5,,,
14748,4/19/2022,C000723,Thai,RT04,4.6,,,
14749,4/19/2022,C000822,Italian,RT06,1.9,,,
14750,4/19/2022,C000568,Mexican,RT07,1.4,,,
14751,4/19/2022,C001123,Thai,RT04,4.4,,,
14752,4/19/2022,C000693,Italian,RT06,3.9,,,
14753,4/19/2022,C000313,Mexican,RT07,2.9,,,
14754,4/19/2022,C000627,Thai,RT04,2.6,,,
14755,4/19/2022,C000077,American (BBQ),RT05,2.2,,,
14756,4/19/2022,C000797,Indian,RT01,3.6,,,
14757,4/20/2022,C000499,Indian,RT01,3.9,,,
14758,4/20/2022,C000151,Mexican,RT07,1.1,,,
14759,4/20/2022,C001125,Seafood,RT15,4.1,,,
14760,4/20/2022,C000315,Mediterranean,RT03,3.4,,,
14761,4/20/2022,C001042,Mediterranean,RT03,1.4,,,
14762,4/20/2022,C000670,Chinese,RT02,3.3,,,
14763,4/20/2022,C000084,Mexican,RT07,3.8,,,
14764,4/20/2022,C000908,Indian,RT14,1.5,,,
14765,4/20/2022,C000066,Thai,RT04,3.4,,,
14766,4/20/2022,C000119,American (BBQ),RT05,4.2,,,
14767,4/20/2022,C000779,American (BBQ),RT09,1.8,,,
14768,4/20/2022,C000723,Thai,RT04,1.5,,,
14769,4/20/2022,C001132,Italian,RT06,4.3,,,
14770,4/20/2022,C000233,Thai,RT04,4.6,,,
14771,4/20/2022,C000751,Mediterranean,RT03,4.7,,,
14772,4/20/2022,C001128,Mexican,RT07,4.9,,,
14773,4/20/2022,C000849,Mexican,RT07,1.3,,,
14774,4/21/2022,C000105,Italian,RT06,4.4,,,
14775,4/21/2022,C000608,Chinese,RT13,3.4,,,
14776,4/21/2022,C000789,Mexican,RT07,3.3,,,
14777,4/21/2022,C000130,Indian,RT12,2.9,,,
14778,4/21/2022,C000335,Indian,RT12,3.7,,,
14779,4/21/2022,C000043,American (BBQ),RT09,2.1,,,
14780,4/21/2022,C000708,American (BBQ),RT05,1.1,,,
14781,4/21/2022,C000400,Mediterranean,RT03,1.9,,,
14782,4/21/2022,C000273,Chinese,RT02,2.9,,,
14783,4/21/2022,C000636,American (BBQ),RT05,2.7,,,
14784,4/21/2022,C000860,Italian,RT10,2,,,
14785,4/21/2022,C000553,Italian,RT06,1.6,,,
14786,4/21/2022,C000634,Chinese,RT13,4.9,,,
14787,4/21/2022,C000894,Chinese,RT13,2.7,,,
14788,4/21/2022,C000152,Thai,RT04,4.2,,,
14789,4/21/2022,C000592,American (BBQ),RT09,1.3,,,
14790,4/21/2022,C000142,Mediterranean,RT03,4,,,
14791,4/21/2022,C001008,American (BBQ),RT09,1.9,,,
